transaction_id,account_id,transaction_type,amount,transaction_date,location,device,is_fraud
18962,5949,Payment,35419.18,2024-05-17 18:47:40,South Steven,Web,0
18963,3992,Deposit,82668.74,2022-09-04 07:30:42,North Joshua,Web,0
18964,2949,Transfer,59517.68,2022-11-09 07:18:17,Warnerchester,Mobile,0
18965,6772,Transfer,78749.29,2020-09-29 22:31:58,Desireechester,Mobile,0
18966,966,Payment,55935.98,2025-07-22 07:33:52,Scottfort,Mobile,0
18967,2783,Transfer,53559.23,2022-04-30 20:07:57,West Alexandra,ATM,0
18968,1425,Payment,42232.65,2024-02-05 01:56:23,North Christopher,Mobile,0
18969,298,Transfer,56037.35,2023-01-19 16:01:35,Lake Sherri,Web,0
18970,2147,Transfer,88009.7,2023-11-22 01:30:37,West Sherri,Web,0
18971,2188,Payment,24130.23,2021-10-13 06:06:25,Michaelburgh,ATM,0
18972,3608,Withdrawal,41316.21,2022-12-22 23:50:15,Heidistad,ATM,0
18973,4150,Deposit,55944.04,2023-03-17 10:15:37,Port Dawn,Web,0
18974,4301,Withdrawal,6558.36,2025-02-10 03:29:05,New Angelastad,ATM,0
18975,3347,Payment,37211.94,2024-09-01 14:12:58,Benjaminshire,ATM,0
18976,4997,Withdrawal,27697.4,2022-07-11 13:52:45,South Jenniferfurt,ATM,0
18977,3565,Withdrawal,4539.3,2023-10-06 16:20:25,Crystalfurt,Mobile,0
18978,2221,Withdrawal,72830.97,2021-09-01 15:17:19,East Kevinmouth,Web,0
18979,5521,Transfer,96209.5,2025-06-13 02:42:47,Port Lisashire,Web,0
18980,2750,Payment,45871.24,2024-08-17 20:05:39,New Jimmy,Mobile,0
18981,1705,Transfer,55338.39,2025-07-06 21:17:35,Lake Devin,Web,0
18982,2606,Withdrawal,28451.84,2021-01-20 16:56:44,Hurstfort,Mobile,0
18983,1906,Transfer,92761.74,2021-02-15 00:56:41,New Scott,Web,0
18984,5365,Transfer,56736.41,2023-07-31 09:13:51,Andersonland,Mobile,0
18985,4897,Withdrawal,8872.17,2024-07-13 19:19:35,West Jamesview,ATM,0
18986,979,Payment,13035.38,2023-10-22 22:01:54,Port Elizabethchester,Mobile,0
18987,1002,Payment,97558.59,2022-10-31 16:40:18,Cervantesport,Mobile,0
18988,5126,Transfer,933.89,2023-04-06 10:01:03,Lake Teresamouth,ATM,0
18989,6585,Payment,92638.94,2023-09-04 21:15:07,Stevensside,ATM,0
18990,448,Deposit,47954.33,2022-02-05 13:45:07,South Amberchester,ATM,0
18991,132,Withdrawal,97660.4,2023-05-26 09:58:56,Rogerside,Web,0
18992,5622,Payment,62431.11,2024-07-17 15:52:19,Glendamouth,ATM,0
18993,890,Transfer,37213.45,2023-07-14 05:59:40,Lake Richardville,Web,0
18994,4813,Deposit,44923.23,2022-10-01 23:18:56,Lake Cherylstad,Web,0
18995,201,Transfer,37643.34,2023-10-01 20:25:12,New Mitchellmouth,ATM,0
18996,2228,Deposit,84888.51,2025-04-24 08:43:50,Lake Julie,Web,0
18997,1988,Transfer,37581.41,2020-10-27 11:43:12,Garciachester,ATM,0
18998,6421,Withdrawal,2241.5,2021-12-08 11:55:56,Harrisonborough,Mobile,0
18999,6752,Payment,3560.28,2022-06-04 06:42:38,East Kennethhaven,ATM,0
19000,5339,Payment,65929.64,2021-08-04 15:06:50,Emilyshire,Web,0
19001,6860,Withdrawal,16083.22,2022-09-28 12:11:20,Lake Lindsey,Web,0
19002,6740,Deposit,96260.84,2022-08-16 08:45:48,Kristenfort,ATM,0
19003,5029,Transfer,69528.58,2025-03-19 23:53:23,Christensenside,Web,0
19004,739,Payment,34965.63,2025-04-08 21:41:40,Lake Brent,ATM,0
19005,6013,Transfer,3403.7,2022-06-12 08:23:18,Ponceville,Web,0
19006,2455,Deposit,33394.01,2022-11-05 09:58:47,Kelleymouth,ATM,0
19007,4674,Deposit,30451.44,2022-06-19 01:27:06,Salasview,Web,0
19008,5131,Deposit,59284.52,2025-07-26 16:36:29,Andrewland,ATM,0
19009,3126,Deposit,81963.05,2025-01-27 06:34:17,North Anne,Mobile,0
19010,6024,Deposit,84535.52,2021-10-31 02:46:14,Brownbury,ATM,0
19011,4936,Transfer,90839.07,2022-11-07 21:19:13,Port Amber,Mobile,0
19012,6361,Transfer,36925.8,2022-08-15 15:42:14,Lake William,Web,0
19013,246,Deposit,99113.44,2025-02-08 01:36:22,South Heatherside,Web,0
19014,394,Transfer,20690.54,2024-01-30 16:40:02,North Davidborough,Mobile,0
19015,338,Transfer,29142.21,2025-07-05 18:40:59,East Robert,Mobile,0
19016,3779,Payment,86187.34,2021-05-09 00:10:34,Floresfurt,Mobile,0
19017,1306,Transfer,52549.65,2024-10-03 16:45:44,Port Cliffordstad,Web,0
19018,1703,Deposit,91691.52,2022-09-17 13:02:26,Port Melissafort,Mobile,0
19019,2657,Withdrawal,63287.57,2022-01-31 10:29:43,West Christineburgh,Web,0
19020,5658,Payment,95066.54,2022-01-07 00:52:42,Ericburgh,ATM,0
19021,6602,Deposit,42869.11,2021-02-21 11:07:44,Port Stephaniemouth,Web,0
19022,2873,Payment,64821.83,2021-10-21 08:45:31,Veronicastad,ATM,0
19023,1326,Withdrawal,30541.57,2022-11-07 15:04:30,Amymouth,ATM,0
19024,3454,Payment,85219.22,2020-09-16 21:04:32,West Christina,Web,0
19025,2328,Withdrawal,51354.88,2023-07-03 20:01:38,East Karen,Web,0
19026,1396,Transfer,18821.73,2022-09-18 07:00:45,Christineland,Mobile,0
19027,6038,Payment,79298.27,2021-04-03 16:05:15,Woodhaven,Mobile,0
19028,2977,Withdrawal,11797.57,2024-01-03 11:26:24,Hendersonfurt,ATM,0
19029,3010,Deposit,7313.23,2022-11-13 17:40:16,Haleyborough,Web,0
19030,1645,Deposit,20436.85,2022-01-09 04:48:50,Danielburgh,Mobile,0
19031,581,Payment,98393.53,2023-03-11 07:22:01,Richardmouth,Web,0
19032,2410,Transfer,98271.22,2022-07-17 16:44:12,Greenborough,Mobile,0
19033,6333,Transfer,39865.52,2025-05-16 12:34:13,Wilsonberg,Mobile,0
19034,4973,Payment,63085.04,2024-03-08 03:55:14,Port Robertchester,ATM,0
19035,5583,Deposit,57499.61,2024-08-01 17:35:54,Port Jennifer,Web,0
19036,933,Payment,42840.79,2021-08-28 08:51:25,East Carolyn,Mobile,0
19037,6042,Withdrawal,98200.62,2025-07-15 13:56:45,Donnaborough,Mobile,0
19038,870,Deposit,84845.99,2021-08-25 10:38:57,Lake Gregory,Mobile,0
19039,6459,Deposit,73508.2,2024-03-24 10:06:14,New Stanley,Web,0
19040,5322,Transfer,3689.64,2021-07-11 16:32:20,West Rickytown,Web,0
19041,5713,Deposit,75136.76,2022-08-30 07:13:51,East Kyleshire,ATM,0
19042,2630,Transfer,73849.08,2023-02-26 11:58:16,Brettshire,Web,0
19043,2568,Payment,81847.39,2023-07-09 09:59:59,North Ashley,Web,0
19044,1680,Payment,48541.1,2021-08-16 09:49:18,East Lauren,Mobile,0
19045,1797,Payment,8828.45,2022-06-21 08:06:27,Robertport,Web,0
19046,4500,Payment,4124.99,2020-11-22 11:20:45,East Morgan,Mobile,0
19047,4304,Withdrawal,98343.94,2024-06-23 23:52:10,West Rachel,Web,0
19048,6445,Transfer,78639.89,2025-02-12 07:55:10,Hernandezfort,Web,1
19049,2224,Payment,93136.14,2021-11-25 19:22:41,Garzahaven,Web,0
19050,4629,Payment,49633.78,2023-11-12 00:43:58,North Brianborough,Web,0
19051,5562,Payment,95470.28,2024-10-07 01:36:01,Wrighthaven,Web,0
19052,4379,Payment,64801.55,2023-04-08 20:43:21,Christopherchester,ATM,0
19053,6888,Payment,28418.2,2023-08-21 18:31:09,Hicksfort,Mobile,0
19054,4716,Withdrawal,11240.17,2024-07-11 06:20:36,Lake Michele,Mobile,0
19055,6973,Withdrawal,97931.13,2023-09-10 01:23:09,North Danielhaven,Mobile,0
19056,3972,Payment,52875.57,2024-09-23 09:57:54,Lisaborough,Web,0
19057,1312,Deposit,7241.87,2024-06-23 02:05:50,Buckleystad,Web,0
19058,1973,Deposit,16961.28,2022-10-09 18:25:40,Lake Eric,Web,0
19059,2094,Payment,31886.2,2020-12-22 16:43:31,Port Julie,Mobile,0
19060,5015,Payment,20340.08,2024-01-12 04:37:40,West Carmenstad,Web,0
19061,206,Transfer,62411.59,2022-01-09 20:15:35,West Amanda,ATM,0
19062,160,Transfer,46482.03,2022-07-26 11:31:19,North Kimberg,Web,0
19063,2496,Withdrawal,10947.28,2022-02-02 11:54:32,South Craighaven,ATM,0
19064,1307,Withdrawal,32191.25,2021-09-25 09:31:22,North Jennifer,Mobile,0
19065,1041,Payment,93987.24,2022-12-22 02:30:10,South Aarontown,Web,1
19066,2316,Deposit,80437.61,2021-07-19 18:21:49,North Sarah,Mobile,0
19067,2262,Withdrawal,74295.28,2025-05-03 04:23:29,Port Melanie,Mobile,0
19068,5841,Withdrawal,71443.14,2022-03-21 23:18:49,Davisville,Web,0
19069,482,Deposit,96065.44,2023-08-20 16:24:48,Shawnstad,ATM,0
19070,5253,Payment,63489.94,2024-04-23 06:17:15,Lake Brandon,Mobile,0
19071,5880,Deposit,78661.1,2024-01-25 16:20:44,East Carlside,Mobile,0
19072,6370,Transfer,57029.57,2023-04-19 15:42:40,North Christopherbury,ATM,0
19073,3740,Payment,52321.68,2025-01-26 20:44:39,North Ann,ATM,1
19074,4933,Payment,99973.17,2023-12-16 01:02:38,Hillville,Web,0
19075,6719,Deposit,1502.8,2023-03-23 00:07:10,Kristenland,Web,0
19076,2906,Transfer,19195.47,2024-11-12 06:04:09,Hollyton,Web,0
19077,2470,Deposit,72342.0,2022-06-24 21:38:49,Lake Timothyshire,Mobile,0
19078,6628,Transfer,21514.47,2025-04-21 04:12:05,Port Richard,Mobile,0
19079,3962,Withdrawal,22025.61,2024-10-29 00:33:22,West Carrie,Mobile,0
19080,1474,Transfer,47131.5,2023-01-14 22:55:00,New Danielmouth,Web,0
19081,1159,Payment,43261.27,2023-06-03 02:13:00,Jamiefurt,Mobile,0
19082,6072,Payment,70755.77,2022-06-18 19:09:00,Port Anthony,Mobile,1
19083,2819,Withdrawal,73683.53,2021-04-07 05:03:04,Cowanfurt,Web,0
19084,3455,Transfer,8751.92,2021-12-16 21:45:21,East Allisonside,ATM,0
19085,3689,Withdrawal,77268.21,2022-06-03 16:49:24,Jacobsonstad,Mobile,0
19086,4459,Withdrawal,21295.27,2020-10-30 19:38:01,Mckaymouth,Mobile,0
19087,6745,Payment,68728.04,2024-12-26 10:26:40,Keithhaven,Mobile,0
19088,907,Deposit,43367.91,2024-11-09 05:51:28,Katherineshire,Mobile,0
19089,671,Deposit,94499.17,2021-12-09 08:48:41,New Tiffany,Mobile,0
19090,2980,Transfer,34606.15,2024-05-30 19:17:27,Livingstonmouth,Mobile,0
19091,743,Withdrawal,30678.77,2023-11-30 08:14:41,Port Trevorshire,Mobile,0
19092,5323,Withdrawal,19062.3,2020-09-27 19:13:59,West Christianville,ATM,0
19093,1458,Payment,11523.1,2025-02-17 04:07:54,Jasmineborough,Web,0
19094,5301,Withdrawal,60324.04,2022-05-13 14:45:59,Perkinsborough,Mobile,0
19095,6519,Deposit,85711.84,2021-01-05 05:31:43,East Scott,Mobile,0
19096,6052,Payment,72953.66,2021-07-31 10:02:35,Lake Emilybury,Web,0
19097,3200,Withdrawal,36087.72,2025-08-18 01:28:19,Tonyberg,Mobile,0
19098,1922,Deposit,10872.66,2024-05-14 15:15:52,Lake Taylor,Web,0
19099,6599,Withdrawal,14381.74,2020-12-10 07:40:41,Robertton,Mobile,0
19100,4507,Withdrawal,84184.46,2025-04-05 05:15:04,Pruittport,ATM,0
19101,4759,Deposit,8431.64,2021-09-10 10:46:01,Justinmouth,Web,0
19102,4182,Payment,68077.74,2024-11-15 15:29:19,Hardyview,Mobile,0
19103,4313,Withdrawal,57220.87,2025-01-30 23:16:39,Kristyberg,Web,0
19104,6434,Deposit,21281.64,2023-11-19 09:18:41,East Johnny,Mobile,0
19105,1378,Withdrawal,65461.59,2021-04-25 17:22:56,Erinside,Web,0
19106,1328,Withdrawal,30363.9,2023-11-28 04:41:18,Maryville,Web,0
19107,1089,Transfer,56955.86,2023-09-28 03:32:34,Port Brittany,Web,0
19108,1497,Withdrawal,56653.77,2020-09-12 14:14:59,New Stephaniefurt,ATM,0
19109,4303,Payment,33980.72,2020-10-29 05:50:30,Catherineshire,Mobile,0
19110,1843,Withdrawal,71979.29,2024-12-04 01:21:10,Freemanton,Web,0
19111,1161,Deposit,57261.31,2025-08-18 14:34:05,Hughesland,Mobile,0
19112,6139,Withdrawal,88509.98,2025-06-29 12:30:09,Comptonhaven,Mobile,0
19113,2914,Payment,92138.83,2023-11-15 07:05:42,North Jackson,Web,0
19114,6801,Transfer,53230.84,2023-03-20 02:59:01,Browntown,Web,0
19115,6867,Withdrawal,27650.88,2021-07-20 15:15:52,Andersonfurt,Mobile,0
19116,2300,Withdrawal,45100.14,2023-12-23 20:29:02,Nguyenfort,Web,0
19117,5778,Deposit,89415.89,2021-08-31 21:22:05,West Dennis,Web,0
19118,6167,Transfer,40853.37,2023-08-31 14:17:17,Christopherchester,ATM,0
19119,3758,Deposit,24305.98,2021-05-06 14:34:59,Sarahport,ATM,0
19120,5187,Deposit,20909.01,2022-08-02 01:35:09,North Jose,ATM,0
19121,3613,Transfer,98612.11,2025-03-14 15:08:15,Darrellmouth,ATM,0
19122,5323,Transfer,81735.03,2023-09-19 00:09:53,New Andrea,ATM,0
19123,2245,Transfer,52174.63,2022-12-26 00:40:21,South Danielleton,Mobile,0
19124,6770,Transfer,9041.95,2021-11-10 05:09:41,Rodriguezshire,Web,0
19125,6971,Deposit,23240.18,2022-08-14 08:14:39,Susanfort,Mobile,0
19126,4203,Deposit,86425.5,2023-08-10 05:50:53,Rodriguezside,ATM,0
19127,712,Deposit,34884.13,2021-01-12 11:56:19,South Lisa,Mobile,0
19128,5391,Transfer,17459.57,2021-09-20 12:23:37,North Casey,Web,0
19129,2637,Transfer,14815.24,2022-10-30 11:20:47,East Michaelview,Mobile,0
19130,2977,Deposit,40471.94,2022-01-23 09:15:24,Parkland,Web,0
19131,5005,Withdrawal,97231.86,2021-02-21 05:39:09,Meyerville,Mobile,0
19132,1558,Transfer,81558.36,2021-08-31 22:57:07,South Ronaldton,Web,0
19133,3747,Withdrawal,90354.55,2022-07-23 15:09:42,Port Lanceburgh,Mobile,0
19134,4795,Payment,44628.1,2022-04-23 11:59:13,Barkerton,Web,0
19135,1574,Payment,74569.96,2021-08-07 07:50:26,Port Phillipberg,Mobile,0
19136,3537,Transfer,63355.74,2023-04-16 15:03:31,Fosterhaven,Web,0
19137,4005,Withdrawal,85702.14,2023-06-14 22:15:31,West Brandonside,ATM,0
19138,6560,Payment,93527.28,2022-12-29 23:02:05,Hooverfurt,Mobile,0
19139,3627,Payment,37894.8,2022-09-28 16:39:33,Loganborough,ATM,0
19140,1365,Withdrawal,16259.41,2021-05-05 20:17:05,South Paul,Web,0
19141,5017,Payment,31594.04,2021-03-13 14:38:37,Troybury,Mobile,0
19142,6281,Transfer,18464.34,2021-02-24 06:04:14,Lake Christianstad,Mobile,0
19143,816,Transfer,22942.03,2022-04-05 00:07:52,Lindaside,Web,0
19144,3744,Withdrawal,89510.28,2023-08-10 16:45:58,North Holly,Mobile,0
19145,2306,Withdrawal,26864.38,2024-10-20 17:11:33,Lake Nathan,ATM,0
19146,1013,Transfer,21392.35,2025-03-06 16:43:51,Millershire,Mobile,0
19147,3479,Payment,3728.77,2022-02-20 20:00:16,North Christopher,ATM,0
19148,5706,Deposit,78778.66,2024-01-12 10:06:22,West Nicholasview,Web,0
19149,362,Transfer,65366.37,2022-06-21 21:02:08,Sampsonside,Web,0
19150,5359,Withdrawal,26249.75,2024-04-17 17:27:07,Youngfurt,ATM,0
19151,4897,Transfer,38320.05,2025-02-13 19:55:12,Davidtown,ATM,0
19152,6115,Withdrawal,81011.75,2022-10-09 12:44:19,South Lauren,Web,0
19153,1531,Payment,72382.18,2023-03-21 06:26:19,Diamondbury,Mobile,0
19154,617,Transfer,52712.91,2022-10-14 10:55:33,Turnerchester,Mobile,0
19155,3683,Withdrawal,59965.44,2021-03-07 06:06:09,Cannonmouth,Web,0
19156,3007,Withdrawal,86881.13,2022-01-16 04:20:22,Reedport,Mobile,0
19157,1146,Payment,17666.87,2025-04-16 08:25:17,East Chelsea,Web,0
19158,3260,Transfer,41814.94,2023-02-25 15:53:38,South Jose,Mobile,0
19159,2889,Transfer,55724.78,2021-08-27 12:17:14,North John,Web,0
19160,4784,Deposit,11076.69,2025-06-21 16:28:46,New Elizabeth,Mobile,0
19161,573,Deposit,36064.61,2021-03-01 09:10:42,Doyleborough,Web,0
19162,6627,Deposit,66359.91,2024-08-11 19:51:57,Jamesmouth,Web,0
19163,3489,Withdrawal,40219.71,2024-10-01 05:24:09,Deleonbury,Mobile,0
19164,3396,Transfer,87829.02,2021-06-23 04:21:42,Staceyburgh,Mobile,0
19165,1017,Withdrawal,70264.96,2022-07-08 12:08:18,Harrisfurt,ATM,0
19166,4651,Payment,60821.2,2022-12-23 04:36:31,Lake Kylechester,Web,0
19167,200,Payment,65306.02,2022-08-02 17:26:34,Lake Jameschester,Web,0
19168,4412,Payment,51360.4,2023-10-21 14:08:13,Amandamouth,Mobile,0
19169,2678,Transfer,875.37,2023-04-18 02:36:57,West Aaron,Web,0
19170,2613,Transfer,98559.88,2021-05-29 14:11:20,Traciland,Mobile,0
19171,768,Withdrawal,80642.56,2022-10-01 22:36:54,Oconnorburgh,ATM,0
19172,34,Withdrawal,42582.79,2020-11-21 20:37:15,East Victoria,Web,0
19173,5320,Payment,24702.54,2025-01-28 12:29:23,Thompsonfort,ATM,0
19174,5422,Transfer,96821.83,2021-12-23 03:17:33,New Nathan,ATM,0
19175,4410,Payment,84536.09,2022-09-13 14:55:04,Josephfurt,Mobile,0
19176,5867,Withdrawal,83857.25,2021-10-09 02:14:47,Mandytown,ATM,0
19177,5812,Payment,33684.03,2021-11-17 00:24:48,Port Christinestad,ATM,0
19178,5708,Payment,62260.69,2024-12-24 06:25:47,East Carolynside,Web,0
19179,646,Deposit,73001.38,2023-06-19 12:01:07,Matthewsbury,Web,0
19180,5094,Transfer,59387.73,2022-05-22 07:26:30,Lake Susan,Mobile,0
19181,6628,Transfer,15784.24,2024-12-18 04:56:16,Joshuatown,Mobile,0
19182,5191,Withdrawal,9794.53,2022-02-12 09:13:56,Rogersside,ATM,0
19183,4649,Transfer,29069.9,2022-04-18 16:23:08,Port Sarah,Web,0
19184,3390,Withdrawal,77361.88,2023-07-07 03:20:21,Lake Bryanborough,Web,0
19185,5196,Transfer,69543.3,2023-08-09 01:43:39,Matthewberg,Web,0
19186,5161,Payment,9455.15,2025-07-05 01:57:03,Jacobmouth,Web,0
19187,1799,Transfer,40638.86,2022-06-10 06:19:40,New Selena,Web,0
19188,5270,Payment,17540.64,2022-12-07 10:39:51,Downschester,Mobile,0
19189,2583,Deposit,46642.68,2021-05-25 06:03:34,Port Katie,Web,0
19190,6803,Deposit,68322.34,2021-12-29 01:53:18,Lynchside,ATM,0
19191,3616,Transfer,14333.99,2024-11-14 22:06:43,Port Courtneyton,Web,0
19192,660,Deposit,2693.52,2023-08-16 17:50:14,Lake Richardborough,Mobile,0
19193,1360,Transfer,98861.25,2022-06-13 06:49:50,Josephstad,Mobile,0
19194,5659,Payment,48022.68,2022-08-11 17:44:43,New Charles,Web,0
19195,5209,Withdrawal,95307.87,2024-05-07 18:07:08,Morganbury,Web,0
19196,5984,Transfer,8994.93,2021-06-21 16:20:46,Leeborough,Mobile,0
19197,129,Payment,1516.84,2022-05-26 19:25:44,Smithfort,Mobile,0
19198,4097,Payment,43837.87,2021-11-07 13:11:17,Lake Matthewhaven,ATM,0
19199,5656,Withdrawal,7542.47,2022-04-28 04:55:30,Chaseton,ATM,0
19200,4355,Transfer,97938.23,2021-03-27 04:41:14,Aaronport,ATM,0
19201,2399,Payment,67693.7,2023-12-25 21:18:06,West Jennifer,Web,0
19202,138,Transfer,97696.79,2022-05-22 01:12:42,South Christopherfort,Web,0
19203,4294,Transfer,19673.94,2024-04-03 20:10:16,Port Josephshire,Web,0
19204,137,Deposit,15273.26,2024-07-31 05:51:24,Saraberg,ATM,0
19205,5485,Deposit,42286.09,2021-07-19 07:53:55,Burgessland,Mobile,0
19206,1602,Withdrawal,14564.04,2024-05-26 14:13:01,Jasonmouth,Web,0
19207,1724,Withdrawal,89304.11,2022-06-23 05:01:51,Joshuachester,Mobile,0
19208,1250,Withdrawal,59410.43,2024-03-13 17:40:55,New Gregory,Web,0
19209,1082,Payment,87719.21,2025-08-27 06:07:12,Calhounshire,ATM,0
19210,3989,Transfer,21231.16,2025-03-31 15:24:11,North Joelstad,ATM,0
19211,2434,Deposit,38431.24,2022-01-07 11:41:32,Port Jessicaview,ATM,0
19212,4389,Deposit,22305.99,2021-12-30 23:34:44,Port John,Mobile,0
19213,4724,Deposit,42362.44,2024-06-01 19:26:35,Espinozaside,ATM,1
19214,4070,Payment,92117.28,2021-09-27 12:14:52,East Lindseyfort,ATM,0
19215,160,Transfer,66410.56,2023-12-06 14:57:55,Lake Matthewville,Web,0
19216,5205,Deposit,62723.29,2025-04-06 20:24:52,Susanmouth,Mobile,0
19217,601,Deposit,39144.65,2021-03-23 17:47:36,West Kristina,ATM,0
19218,224,Withdrawal,59232.44,2021-11-20 18:53:38,Kingchester,ATM,0
19219,3744,Withdrawal,48109.78,2022-07-20 00:47:26,Willismouth,Web,0
19220,6256,Payment,62599.65,2021-09-07 20:21:38,Erictown,ATM,0
19221,6634,Payment,80246.43,2023-01-07 23:03:00,South Heatherberg,Mobile,0
19222,1480,Payment,9471.57,2021-10-19 22:43:53,East Bryan,ATM,0
19223,106,Withdrawal,17571.72,2024-10-04 18:05:43,Pettyview,ATM,0
19224,4360,Payment,20237.12,2024-04-03 12:43:16,Lewisport,Web,0
19225,2995,Transfer,98985.75,2020-12-31 22:48:25,South Lauren,Mobile,0
19226,6733,Transfer,82267.7,2023-06-09 14:19:59,New Kevin,Web,0
19227,1323,Transfer,88865.47,2022-11-01 08:41:55,Wrightberg,ATM,0
19228,6912,Withdrawal,19157.39,2021-03-12 14:04:01,Robertberg,Mobile,0
19229,2150,Payment,20110.16,2021-04-10 15:36:51,Bateshaven,Web,0
19230,5695,Deposit,65452.7,2020-12-04 11:47:09,Port Christineside,Web,0
19231,3809,Withdrawal,29261.06,2025-03-06 07:03:11,Port Danny,Mobile,1
19232,2361,Payment,36173.33,2025-06-16 22:30:59,Rosehaven,Mobile,0
19233,593,Deposit,41373.77,2022-01-21 01:59:20,Hernandeztown,ATM,0
19234,4313,Deposit,86196.09,2021-02-26 17:11:35,Allenburgh,ATM,0
19235,72,Payment,27838.7,2023-07-10 00:16:41,South Luis,Mobile,0
19236,6219,Transfer,30223.67,2024-07-21 10:18:47,West Brianland,ATM,0
19237,2968,Deposit,80533.57,2023-10-12 13:35:33,West Cynthia,Web,0
19238,6925,Withdrawal,48891.08,2021-02-20 11:40:02,East Calebside,Web,0
19239,3288,Deposit,30017.88,2021-05-13 22:17:15,North Ericview,ATM,0
19240,4158,Deposit,7404.88,2023-12-13 22:45:29,Heatherton,Web,0
19241,2738,Payment,63306.66,2023-03-08 06:11:53,Millermouth,ATM,1
19242,4833,Payment,34840.87,2024-04-18 17:11:03,Kingburgh,Web,0
19243,3395,Transfer,72782.49,2024-12-21 09:02:52,Lake Stevenburgh,Web,0
19244,5593,Transfer,65403.06,2025-07-25 16:34:14,Jensenville,Mobile,0
19245,4440,Deposit,79412.35,2024-09-22 01:36:17,Cortezmouth,Mobile,0
19246,1916,Transfer,73958.77,2021-09-29 06:02:29,New Stevenberg,Mobile,0
19247,3439,Deposit,30432.02,2022-04-13 17:03:58,Montgomerymouth,ATM,0
19248,2531,Payment,57086.05,2021-10-12 19:26:26,East Maurice,ATM,0
19249,5017,Payment,66139.8,2021-03-08 23:41:40,West Danielbury,ATM,0
19250,2924,Deposit,5258.4,2022-08-12 15:27:08,Jacquelineland,Mobile,1
19251,5168,Withdrawal,38775.3,2025-03-24 02:57:09,Lake Katherine,Mobile,0
19252,6006,Deposit,90377.76,2021-12-27 22:05:24,Jamestown,ATM,0
19253,3984,Deposit,74328.26,2021-10-21 12:24:52,West Michaelview,Web,0
19254,5132,Transfer,20822.07,2024-08-17 20:11:09,Ericaberg,Mobile,0
19255,2411,Payment,67595.03,2023-05-17 19:50:33,West Dwayneton,Mobile,1
19256,4738,Withdrawal,7613.7,2024-07-19 10:42:10,New Harold,ATM,0
19257,3910,Transfer,89146.24,2023-04-29 18:32:43,South Jeffrey,ATM,0
19258,2623,Deposit,48260.07,2022-11-30 22:33:39,Fryeport,Web,0
19259,273,Transfer,18389.29,2023-12-11 17:46:57,Robertton,Mobile,0
19260,874,Transfer,73380.77,2022-07-11 17:47:24,Spencerfurt,Mobile,0
19261,4183,Payment,7991.93,2022-09-29 19:28:43,Kristineburgh,ATM,0
19262,2107,Deposit,29678.1,2021-07-10 00:41:42,Katherinebury,ATM,0
19263,3992,Deposit,12377.75,2025-07-04 22:49:19,West Bryceshire,Mobile,0
19264,2541,Deposit,4035.85,2023-10-17 22:12:40,Lake Jessica,ATM,0
19265,5899,Transfer,32685.89,2024-08-14 10:33:01,Lake Nicholaston,Web,0
19266,5426,Withdrawal,80078.35,2022-08-21 08:41:53,East Frederick,Mobile,0
19267,1064,Withdrawal,32716.69,2021-09-28 11:29:38,Hoffmanview,Mobile,0
19268,2888,Transfer,34292.08,2023-05-10 18:39:02,West Erica,ATM,0
19269,2305,Withdrawal,54164.84,2024-10-11 11:36:15,Phillipfurt,ATM,0
19270,2502,Payment,19950.92,2021-07-23 09:54:47,Staceyside,Mobile,0
19271,2541,Transfer,87803.04,2023-10-14 22:12:47,Wagnershire,Mobile,0
19272,251,Deposit,51414.64,2024-12-19 17:08:36,Mccannborough,ATM,0
19273,53,Withdrawal,91052.95,2024-01-03 09:02:46,Jasonbury,Web,0
19274,6140,Payment,27706.62,2021-10-22 20:14:55,Lake Michelemouth,ATM,0
19275,5726,Deposit,9800.59,2021-03-02 08:41:23,South Mitchell,ATM,0
19276,3553,Transfer,72855.5,2023-07-19 16:19:31,New Amy,Mobile,0
19277,5102,Payment,54681.23,2022-09-12 11:29:51,Laurenview,Mobile,0
19278,4316,Transfer,21651.84,2023-08-12 16:59:17,West Brenda,Mobile,0
19279,6007,Deposit,74119.65,2021-04-14 00:51:11,New Lindsey,Web,0
19280,3706,Payment,91719.2,2023-08-06 20:19:04,East Timothymouth,Web,0
19281,6175,Deposit,57411.2,2022-10-29 11:15:09,New Ryan,Mobile,0
19282,3396,Withdrawal,90824.82,2021-03-03 01:53:35,East Melanietown,Mobile,0
19283,5301,Deposit,4802.96,2022-01-20 12:31:00,Patriciahaven,Web,1
19284,2542,Deposit,40884.96,2022-02-17 07:27:50,Lake Anthony,Mobile,0
19285,4754,Payment,7502.45,2020-11-29 22:12:22,Amyhaven,ATM,0
19286,6585,Transfer,15839.37,2021-08-05 13:19:32,North April,Mobile,0
19287,303,Payment,54694.83,2021-08-17 05:48:14,Brianmouth,Mobile,0
19288,4885,Deposit,63642.97,2024-06-18 01:37:42,Grahamborough,Web,0
19289,898,Transfer,51910.77,2024-03-19 15:33:04,New Jasonberg,Mobile,0
19290,2480,Deposit,26465.1,2025-04-18 00:47:45,Holtshire,Web,0
19291,6687,Payment,45987.99,2023-02-15 06:27:11,Porterland,Web,0
19292,796,Withdrawal,56829.15,2023-10-02 18:52:56,Evansshire,ATM,0
19293,4360,Deposit,40182.38,2021-05-21 01:20:00,East Edwin,ATM,0
