account_id,customer_id,account_type,account_balance,account_status,created_date
5350,4087,Current,144256.48,Closed,2022-10-09
5351,1630,Savings,74568.73,Dormant,2018-03-09
5352,3446,Credit,386628.56,Dormant,2022-02-22
5353,2677,Current,129098.58,Closed,2023-08-01
5354,2930,Credit,397187.14,Active,2020-08-29
5355,2226,Current,90691.62,Active,2024-03-03
5356,3246,Credit,349833.87,Active,2017-10-11
5357,6,Current,350015.32,Active,2018-11-10
5358,3998,Savings,160375.9,Dormant,2019-03-03
5359,527,Credit,475213.58,Active,2024-10-21
5360,1686,Savings,428718.98,Closed,2022-03-11
5361,2591,Savings,35716.77,Closed,2016-04-25
5362,69,Current,97173.27,Active,2022-10-14
5363,1902,Savings,393590.02,Dormant,2018-09-16
5364,3731,Credit,323654.04,Active,2020-03-28
5365,2556,Savings,106907.1,Active,2018-08-31
5366,4580,Savings,422028.74,Dormant,2019-12-31
5367,376,Credit,97922.07,Active,2022-02-12
5368,3711,Current,394610.86,Dormant,2019-03-12
5369,2350,Current,243614.06,Closed,2021-06-30
5370,4110,Current,163380.94,Closed,2015-12-17
5371,1575,Savings,270021.84,Dormant,2017-01-21
5372,4897,Credit,9776.08,Closed,2017-06-17
5373,678,Credit,144104.59,Closed,2020-07-26
5374,4507,Credit,245629.15,Active,2020-06-18
5375,2615,Current,386267.44,Dormant,2017-11-27
5376,4258,Current,472826.88,Active,2018-10-18
5377,1931,Current,445099.67,Dormant,2023-12-27
5378,2896,Savings,8600.9,Active,2019-04-10
5379,2489,Current,275261.17,Active,2025-06-18
5380,2680,Current,429785.3,Dormant,2022-01-14
5381,1034,Current,56874.61,Dormant,2016-08-19
5382,1260,Credit,258685.14,Dormant,2024-01-21
5383,4894,Current,256027.93,Dormant,2018-07-19
5384,3548,Current,432023.85,Dormant,2024-10-06
5385,92,Savings,372972.82,Active,2018-01-11
5386,2451,Savings,419562.45,Dormant,2017-08-14
5387,4801,Credit,376829.7,Active,2024-08-12
5388,1716,Savings,35468.46,Dormant,2017-06-10
5389,1156,Credit,328647.07,Active,2023-12-17
5390,274,Current,350115.96,Dormant,2018-11-27
5391,4743,Current,376003.53,Active,2020-10-09
5392,4074,Savings,89414.48,Dormant,2025-03-30
5393,94,Current,490783.96,Dormant,2016-06-15
5394,4582,Credit,63576.43,Closed,2024-08-10
5395,4054,Credit,11270.65,Active,2024-11-12
5396,1800,Savings,378627.0,Closed,2018-04-04
5397,2241,Current,375240.56,Dormant,2018-03-08
5398,1720,Current,404414.64,Active,2021-06-29
5399,2680,Credit,238330.72,Closed,2015-11-03
5400,1838,Savings,449065.94,Closed,2015-10-11
5401,4491,Savings,19548.46,Active,2021-08-03
5402,4751,Current,124025.82,Dormant,2016-09-22
5403,4938,Credit,32276.86,Dormant,2017-03-16
5404,404,Current,260875.86,Dormant,2018-11-15
5405,815,Savings,479175.6,Dormant,2020-06-02
5406,268,Current,298410.78,Active,2020-04-06
5407,3050,Current,98115.25,Closed,2016-08-16
5408,1049,Current,42256.93,Dormant,2016-08-17
5409,3794,Current,294632.4,Active,2017-10-22
5410,2422,Credit,25433.78,Closed,2022-09-10
5411,2590,Current,244833.05,Active,2022-01-22
5412,782,Credit,466598.94,Dormant,2019-03-10
5413,1540,Credit,233102.32,Active,2018-07-26
5414,69,Credit,248792.95,Closed,2017-02-05
5415,2441,Current,196480.89,Dormant,2017-05-21
5416,2293,Savings,115064.7,Active,2018-01-16
5417,4828,Savings,7960.21,Active,2022-01-07
5418,1834,Current,469127.51,Dormant,2021-09-22
5419,4783,Current,41826.64,Dormant,2019-10-03
5420,171,Current,160868.99,Closed,2016-08-03
5421,2113,Current,477537.34,Closed,2021-02-03
5422,975,Current,497456.98,Closed,2024-10-03
5423,4870,Credit,409734.64,Dormant,2018-01-06
5424,1508,Current,322318.63,Closed,2024-03-10
5425,3240,Savings,108136.04,Dormant,2024-11-08
5426,403,Current,238077.39,Dormant,2022-01-21
5427,4128,Credit,93669.99,Dormant,2024-03-16
5428,1004,Savings,457022.03,Active,2016-11-02
5429,692,Credit,392939.31,Closed,2022-11-28
5430,1379,Savings,315366.41,Closed,2019-05-25
5431,2167,Credit,469094.5,Active,2016-04-20
5432,1575,Current,151313.86,Dormant,2019-04-22
5433,4641,Savings,313661.25,Closed,2020-09-14
5434,3904,Credit,80037.9,Active,2023-08-11
5435,3172,Current,161375.43,Active,2025-05-09
5436,1984,Savings,9440.7,Active,2020-12-28
5437,1128,Savings,99771.74,Active,2025-06-23
5438,3407,Savings,3367.88,Active,2025-04-30
5439,1288,Credit,375276.43,Active,2016-03-01
5440,1864,Current,58338.79,Closed,2019-02-11
5441,905,Savings,338084.65,Active,2021-04-17
5442,1978,Credit,430404.68,Closed,2022-02-15
5443,1952,Credit,444762.65,Active,2023-06-27
5444,3195,Current,323096.61,Dormant,2018-04-19
5445,2796,Current,48958.28,Active,2016-10-21
5446,4146,Current,492334.7,Dormant,2017-10-11
5447,192,Credit,304818.42,Dormant,2023-03-08
5448,4894,Savings,178540.77,Closed,2016-11-28
5449,2581,Credit,85605.31,Dormant,2023-05-07
5450,490,Current,285805.68,Closed,2024-09-21
5451,1830,Savings,136982.54,Active,2019-12-12
5452,2201,Credit,112230.41,Dormant,2018-03-06
5453,1949,Savings,299609.73,Closed,2022-07-31
5454,2707,Current,221482.49,Active,2017-04-16
5455,1045,Current,273229.76,Closed,2021-06-20
5456,441,Credit,453618.63,Closed,2023-10-13
5457,1675,Credit,349064.82,Active,2020-04-19
5458,2255,Credit,127572.4,Dormant,2023-05-23
5459,47,Credit,299248.63,Closed,2022-06-06
5460,171,Current,328435.75,Active,2018-04-06
5461,4095,Savings,93156.41,Dormant,2024-04-23
5462,3530,Current,448487.99,Closed,2017-08-13
5463,3614,Credit,311524.11,Active,2021-09-26
5464,579,Savings,469338.99,Closed,2021-09-29
5465,1178,Savings,255621.47,Active,2024-11-04
5466,4570,Savings,30796.02,Active,2021-08-07
5467,2198,Credit,477887.19,Closed,2025-06-16
5468,2935,Current,109256.39,Dormant,2019-05-05
5469,2118,Current,458640.14,Dormant,2021-03-02
5470,2355,Savings,298213.04,Dormant,2018-08-10
5471,2725,Current,382801.84,Active,2017-09-11
5472,2980,Credit,302624.19,Dormant,2016-03-01
5473,1990,Current,255329.21,Closed,2023-02-19
5474,2086,Credit,463382.51,Dormant,2017-12-13
5475,1129,Savings,375444.83,Active,2024-01-19
5476,3434,Credit,180586.83,Dormant,2022-08-30
5477,4770,Credit,11369.57,Active,2024-09-15
5478,3332,Credit,434822.57,Dormant,2025-06-10
5479,1465,Current,347836.74,Closed,2022-05-19
5480,4106,Credit,280772.59,Closed,2020-03-09
5481,4225,Savings,178669.53,Active,2020-04-04
5482,2114,Current,288397.15,Closed,2024-07-14
5483,1420,Savings,258791.97,Dormant,2022-11-25
5484,4110,Current,120205.7,Dormant,2023-07-04
5485,3761,Credit,282278.81,Dormant,2019-10-12
5486,2269,Savings,51340.41,Dormant,2021-10-17
5487,3037,Credit,325412.19,Dormant,2022-02-12
5488,338,Current,271910.47,Active,2016-02-15
5489,2957,Current,30890.0,Active,2021-06-10
5490,4796,Credit,35110.83,Dormant,2020-01-18
5491,1367,Current,272246.46,Dormant,2022-10-08
5492,3351,Savings,165876.27,Dormant,2017-11-30
5493,2761,Credit,181603.37,Active,2024-11-09
5494,1889,Current,189756.57,Dormant,2016-06-23
5495,3540,Current,101980.25,Closed,2023-11-07
5496,2419,Current,442113.8,Dormant,2018-04-16
5497,3734,Current,8427.01,Active,2018-04-07
5498,2467,Savings,258565.98,Closed,2018-04-28
5499,2991,Credit,192125.27,Active,2022-11-17
5500,3096,Savings,37966.86,Active,2018-03-20
5501,3738,Savings,290510.6,Active,2019-02-04
5502,3926,Credit,327688.7,Dormant,2020-09-22
5503,2875,Current,253605.56,Closed,2023-08-10
5504,3884,Credit,1603.46,Closed,2018-10-21
5505,1149,Savings,493763.37,Dormant,2022-03-10
5506,4995,Savings,496122.05,Dormant,2022-12-29
5507,2075,Credit,394873.21,Dormant,2021-09-22
5508,2505,Credit,308322.36,Closed,2016-02-29
5509,3513,Savings,127064.92,Closed,2016-01-07
5510,3453,Savings,461788.11,Dormant,2015-11-08
5511,3149,Savings,474209.61,Closed,2018-03-20
5512,2045,Current,84362.24,Active,2019-09-21
5513,367,Current,414323.25,Closed,2019-05-11
5514,1387,Credit,246590.61,Active,2024-09-01
5515,4553,Credit,60705.38,Dormant,2025-08-20
5516,3298,Savings,301298.66,Active,2019-05-17
5517,3708,Credit,465577.59,Closed,2023-03-24
5518,2364,Savings,498115.45,Dormant,2025-05-17
5519,1689,Savings,458295.59,Active,2018-11-08
5520,507,Savings,372367.24,Dormant,2024-07-20
5521,3015,Current,302156.92,Active,2022-07-15
5522,667,Savings,184266.38,Dormant,2020-07-28
5523,2067,Savings,11672.37,Active,2019-08-29
5524,2185,Current,191568.14,Closed,2025-08-07
5525,3096,Credit,68746.63,Active,2020-07-13
5526,1175,Credit,92915.43,Active,2022-11-15
5527,4472,Savings,186541.39,Dormant,2022-09-15
5528,2259,Current,301002.7,Active,2023-10-21
5529,1984,Current,154248.41,Closed,2023-09-05
5530,635,Current,435319.67,Dormant,2020-12-14
5531,4185,Credit,431205.47,Active,2024-08-21
5532,373,Current,132915.9,Active,2024-09-07
5533,4279,Credit,321365.49,Dormant,2022-06-17
5534,3132,Credit,216266.36,Closed,2016-03-22
5535,4284,Savings,94833.69,Active,2024-05-28
5536,1145,Savings,26970.49,Active,2020-11-09
5537,3198,Savings,239432.05,Active,2020-08-09
5538,3567,Current,332748.72,Active,2023-01-14
5539,327,Savings,315311.58,Active,2019-07-08
5540,668,Savings,90236.21,Active,2019-08-25
5541,4784,Current,486830.7,Active,2024-09-09
5542,2270,Credit,320493.4,Dormant,2017-09-29
5543,3724,Current,55333.38,Closed,2023-11-15
5544,2577,Credit,381985.34,Active,2020-12-16
5545,3345,Savings,465475.04,Closed,2017-09-18
5546,2048,Savings,481296.46,Dormant,2016-06-30
5547,4751,Current,149256.94,Dormant,2021-05-05
5548,611,Current,25446.72,Active,2015-11-02
5549,2232,Current,388506.02,Closed,2015-09-23
5550,1247,Current,9270.87,Active,2021-10-16
5551,2543,Savings,135529.68,Dormant,2020-08-08
5552,3027,Savings,52251.79,Closed,2021-10-18
5553,4375,Current,304182.18,Active,2016-07-03
5554,1846,Credit,286394.81,Dormant,2025-05-03
5555,3507,Current,53086.04,Dormant,2021-04-12
5556,1863,Current,438878.92,Closed,2025-07-27
5557,1115,Savings,254056.4,Active,2019-04-18
5558,1107,Current,180157.96,Active,2024-01-30
5559,2437,Savings,223750.92,Dormant,2018-10-21
5560,3184,Current,237789.58,Dormant,2018-07-15
5561,2834,Savings,226388.17,Dormant,2019-04-11
5562,345,Credit,47672.02,Dormant,2023-11-04
5563,4001,Current,24344.85,Dormant,2024-11-24
5564,2571,Savings,271715.12,Dormant,2018-09-21
5565,3566,Credit,116161.84,Closed,2020-05-23
5566,3972,Credit,292248.51,Closed,2017-01-28
5567,3189,Savings,162013.43,Dormant,2016-08-04
5568,3951,Credit,494111.62,Dormant,2017-04-01
5569,1325,Credit,477101.46,Active,2019-02-27
5570,1719,Savings,267209.99,Active,2017-04-06
5571,3510,Current,431092.49,Closed,2020-09-01
5572,3851,Savings,290192.52,Active,2023-02-25
5573,2805,Credit,411866.15,Closed,2017-06-25
5574,2600,Savings,392066.97,Active,2019-11-02
5575,2222,Credit,347821.83,Active,2022-09-14
5576,3302,Savings,91127.08,Closed,2020-01-26
5577,2875,Current,493480.92,Closed,2015-11-27
5578,4996,Savings,51042.32,Closed,2018-01-10
5579,1862,Savings,183337.32,Dormant,2024-03-07
5580,2089,Savings,211913.42,Closed,2016-06-17
5581,3270,Savings,412631.61,Active,2020-12-06
5582,3018,Savings,380861.73,Closed,2022-03-13
5583,777,Credit,130815.26,Closed,2024-09-06
5584,1570,Savings,210549.03,Active,2025-05-14
5585,1563,Savings,135963.65,Active,2016-01-16
5586,4539,Savings,349037.53,Dormant,2018-08-10
5587,4651,Credit,58630.03,Closed,2025-06-19
5588,2151,Credit,206822.03,Active,2024-09-16
5589,4206,Savings,491804.71,Closed,2017-04-01
5590,553,Savings,138443.31,Active,2023-12-15
5591,4426,Current,144073.56,Closed,2022-07-08
5592,2737,Current,10492.53,Active,2020-03-28
5593,1847,Credit,41420.67,Active,2020-11-29
5594,830,Savings,171300.99,Closed,2020-05-21
5595,1366,Savings,432778.44,Dormant,2020-10-09
5596,1250,Credit,204494.7,Closed,2017-06-28
5597,4119,Current,453053.78,Closed,2024-10-14
5598,2382,Credit,15377.95,Dormant,2015-09-29
5599,3824,Savings,152133.12,Closed,2016-08-16
5600,2448,Current,224461.61,Dormant,2018-09-07
5601,1326,Current,169255.45,Active,2018-02-15
5602,722,Savings,356959.61,Dormant,2024-12-05
5603,91,Credit,253322.04,Dormant,2019-11-25
5604,4325,Credit,443467.3,Active,2021-02-14
5605,3041,Savings,380557.98,Active,2021-02-19
5606,3936,Savings,158562.98,Dormant,2024-07-26
5607,1234,Savings,54798.92,Active,2022-02-04
5608,580,Current,309635.71,Dormant,2020-06-16
5609,4271,Savings,263961.41,Dormant,2023-10-17
5610,3919,Savings,448824.37,Closed,2021-12-29
5611,2861,Current,182316.29,Closed,2021-09-14
5612,324,Savings,447112.91,Dormant,2025-06-29
5613,1155,Current,253405.74,Closed,2018-10-10
5614,1352,Current,467748.09,Active,2025-03-19
5615,4028,Savings,28377.93,Active,2018-02-08
5616,375,Current,64988.45,Dormant,2017-12-02
5617,4994,Savings,50738.54,Dormant,2019-02-01
5618,4900,Current,15969.67,Closed,2018-01-06
5619,4536,Credit,7964.03,Closed,2017-02-14
5620,3336,Savings,122661.93,Closed,2019-12-02
5621,999,Current,249408.69,Active,2019-06-13
5622,3372,Current,30682.77,Closed,2019-10-08
5623,3824,Current,391779.69,Active,2024-07-20
5624,488,Credit,205377.75,Active,2022-10-07
5625,2424,Credit,164486.9,Active,2016-09-12
5626,4327,Current,242725.64,Dormant,2022-01-12
5627,2619,Current,462507.53,Active,2022-10-11
5628,2637,Credit,269829.99,Active,2017-02-23
5629,317,Savings,238082.5,Dormant,2025-06-01
5630,3529,Credit,424143.63,Active,2021-06-12
5631,4711,Current,440223.94,Active,2023-08-08
5632,1900,Savings,138266.14,Dormant,2024-02-29
5633,1095,Credit,15197.41,Closed,2020-06-03
5634,406,Credit,239654.42,Dormant,2024-06-26
5635,4231,Credit,229171.42,Active,2022-04-18
5636,2878,Savings,22351.36,Closed,2017-07-20
5637,4966,Current,325339.27,Closed,2020-08-31
5638,4677,Current,481423.58,Active,2021-07-24
5639,227,Current,237928.29,Active,2024-08-12
5640,3844,Savings,332200.43,Active,2016-01-20
5641,762,Current,113527.92,Closed,2022-03-03
5642,2647,Credit,233744.87,Dormant,2017-01-08
5643,3819,Credit,174991.89,Active,2020-01-12
5644,4561,Credit,489990.78,Closed,2016-07-18
5645,1178,Current,230376.35,Dormant,2020-09-10
5646,350,Current,471945.09,Active,2015-10-14
5647,2188,Savings,284206.08,Dormant,2018-04-25
5648,2027,Savings,371187.31,Dormant,2023-09-14
5649,2632,Savings,492248.69,Closed,2023-09-02
5650,4976,Savings,51412.65,Closed,2016-10-02
5651,4105,Credit,61735.98,Closed,2018-03-16
5652,2205,Current,266795.33,Dormant,2019-02-23
5653,501,Credit,292735.46,Dormant,2022-10-12
5654,4064,Credit,391901.66,Dormant,2025-08-22
5655,3446,Current,452717.09,Closed,2018-12-21
5656,1063,Savings,16209.79,Closed,2020-10-11
5657,4058,Current,455433.0,Active,2024-09-11
5658,358,Credit,372733.48,Closed,2024-07-22
5659,2885,Savings,276667.32,Dormant,2022-03-17
5660,3946,Savings,129376.5,Dormant,2016-03-21
5661,4648,Credit,61981.92,Active,2018-08-02
5662,1326,Credit,411372.66,Closed,2024-12-30
5663,5000,Credit,321751.24,Active,2023-11-17
5664,925,Savings,457616.6,Closed,2022-10-11
5665,1097,Credit,439962.94,Closed,2025-03-11
5666,571,Savings,438954.19,Active,2021-09-12
5667,378,Current,40583.39,Dormant,2020-01-12
5668,3591,Current,145626.87,Dormant,2016-03-17
5669,4228,Current,313450.94,Active,2023-02-14
5670,2363,Savings,85114.48,Active,2024-09-08
5671,2013,Current,181906.83,Active,2018-09-02
5672,3151,Savings,431239.21,Closed,2023-04-21
5673,2773,Current,240947.29,Dormant,2023-10-31
5674,417,Credit,67039.91,Dormant,2021-12-20
5675,550,Current,368776.31,Dormant,2021-06-14
5676,4582,Credit,78177.73,Closed,2024-03-31
5677,3121,Current,175107.64,Closed,2016-09-21
5678,346,Credit,355156.01,Active,2024-03-05
5679,3978,Savings,458546.46,Dormant,2017-07-29
5680,2200,Credit,166890.55,Closed,2023-08-22
5681,1664,Savings,143457.08,Closed,2020-03-31
5682,2066,Savings,161041.01,Active,2023-03-03
5683,2902,Credit,244110.94,Closed,2015-11-14
5684,2375,Current,385489.41,Active,2018-07-06
5685,3301,Credit,76310.26,Dormant,2024-04-16
5686,953,Credit,418785.4,Dormant,2019-03-18
5687,98,Credit,398020.51,Active,2016-10-16
5688,4155,Savings,450203.68,Closed,2015-12-01
5689,1611,Credit,491307.34,Closed,2020-04-05
5690,4958,Current,401631.62,Active,2021-02-15
5691,2424,Savings,12212.16,Dormant,2017-03-15
5692,4969,Savings,411628.36,Dormant,2024-07-25
5693,1579,Credit,19658.15,Closed,2024-04-18
5694,2876,Credit,469413.11,Closed,2020-08-12
5695,2136,Savings,461066.59,Dormant,2017-11-10
5696,1705,Credit,261380.03,Dormant,2023-08-23
5697,1299,Credit,127892.4,Active,2017-04-24
5698,544,Savings,221494.23,Closed,2024-09-30
5699,2085,Savings,18192.56,Active,2020-08-08
5700,3289,Credit,362918.73,Active,2018-05-04
5701,586,Current,314443.99,Dormant,2018-07-20
5702,898,Credit,277764.59,Closed,2021-11-16
5703,1265,Savings,46651.8,Dormant,2023-04-17
5704,3272,Credit,427282.58,Active,2020-10-03
5705,4486,Current,455814.05,Closed,2024-10-09
5706,1518,Current,282700.33,Active,2017-05-08
5707,1926,Credit,182887.79,Closed,2022-01-14
5708,225,Current,439006.83,Dormant,2025-08-12
5709,2293,Savings,141201.98,Closed,2016-09-22
5710,2717,Credit,14708.27,Closed,2020-06-18
5711,4217,Credit,93080.99,Closed,2018-08-02
5712,24,Credit,139255.6,Active,2018-10-06
5713,2736,Credit,296585.04,Active,2024-12-17
5714,4210,Savings,161431.71,Closed,2018-06-25
5715,2214,Savings,423298.93,Closed,2022-03-28
5716,1758,Credit,313015.42,Dormant,2019-08-09
5717,4470,Savings,105894.15,Dormant,2019-12-30
5718,2585,Credit,73803.45,Closed,2022-05-16
5719,517,Savings,383938.49,Active,2018-02-25
5720,1476,Savings,156540.09,Closed,2021-08-31
5721,893,Savings,317558.57,Closed,2024-06-11
5722,2699,Current,75249.58,Closed,2015-10-07
5723,3656,Current,308519.5,Dormant,2025-06-03
5724,2050,Savings,335450.79,Active,2017-07-06
5725,4022,Current,204454.38,Active,2016-07-19
5726,1120,Savings,460590.72,Closed,2024-02-11
5727,3540,Savings,162036.29,Active,2025-06-19
5728,3135,Current,400557.96,Active,2017-05-10
5729,940,Savings,44998.17,Closed,2025-01-08
5730,732,Savings,166110.48,Active,2023-06-26
5731,4292,Savings,309748.19,Dormant,2024-05-17
5732,2868,Savings,53194.33,Dormant,2017-07-21
5733,1888,Savings,118395.88,Closed,2015-12-31
5734,227,Current,347800.08,Dormant,2017-04-07
5735,4849,Current,229682.53,Dormant,2023-02-22
5736,4886,Credit,259569.84,Dormant,2017-06-10
5737,467,Savings,63912.65,Dormant,2018-08-23
5738,3892,Savings,256958.42,Dormant,2022-01-10
5739,4038,Current,337282.95,Dormant,2016-05-02
5740,4626,Savings,458343.8,Dormant,2017-04-28
5741,4752,Credit,316924.76,Closed,2017-11-07
5742,4363,Savings,454465.91,Dormant,2017-04-10
5743,2676,Credit,99959.38,Closed,2024-04-28
5744,2988,Current,76264.61,Dormant,2019-07-29
5745,1297,Credit,376067.14,Active,2019-11-10
5746,4605,Savings,180006.69,Active,2018-11-18
5747,486,Credit,206584.88,Active,2019-11-16
5748,2941,Current,100989.22,Dormant,2017-07-27
5749,4111,Credit,288086.8,Dormant,2017-05-29
5750,3644,Savings,309822.24,Dormant,2025-01-12
5751,4457,Credit,405087.42,Closed,2017-11-15
5752,1576,Current,430398.58,Closed,2023-12-12
5753,1939,Credit,416041.01,Active,2017-08-09
5754,4746,Current,336145.78,Dormant,2020-04-22
5755,3757,Current,89054.76,Active,2023-11-08
5756,4338,Savings,17634.13,Active,2019-06-08
5757,843,Savings,210687.6,Dormant,2018-06-30
5758,1782,Savings,370675.15,Active,2024-03-02
5759,2305,Current,111440.39,Dormant,2022-05-05
5760,3371,Savings,19118.77,Active,2021-04-05
5761,4611,Current,238261.54,Closed,2020-11-19
5762,4137,Current,82360.03,Active,2021-06-16
5763,490,Current,363690.36,Closed,2017-01-16
5764,3677,Savings,156726.11,Dormant,2019-01-24
5765,1816,Current,270551.99,Dormant,2015-10-16
5766,671,Current,311098.81,Dormant,2023-02-10
5767,4466,Savings,97841.34,Active,2018-11-25
5768,2680,Savings,21513.29,Closed,2016-10-25
5769,1067,Current,65023.01,Closed,2016-05-15
5770,724,Savings,41873.74,Dormant,2023-06-13
5771,3370,Credit,205543.68,Closed,2018-08-14
5772,4905,Current,357617.77,Closed,2017-02-04
5773,4585,Savings,130285.25,Active,2019-04-03
5774,4758,Credit,227723.03,Dormant,2016-12-27
5775,2246,Current,218241.51,Closed,2021-04-18
5776,1458,Current,363534.16,Active,2020-12-06
5777,3130,Savings,399813.21,Dormant,2016-10-06
5778,2315,Current,49152.05,Active,2020-04-22
5779,1362,Savings,216373.89,Closed,2021-06-16
5780,3416,Savings,217639.8,Active,2024-11-06
5781,4874,Current,200870.46,Closed,2016-04-26
5782,4667,Credit,416414.11,Dormant,2024-07-04
5783,2146,Current,166646.26,Active,2022-09-02
5784,106,Credit,212580.76,Dormant,2016-07-13
5785,4964,Current,131112.01,Active,2022-04-05
5786,4863,Credit,56379.33,Active,2025-07-15
5787,1668,Current,202356.79,Dormant,2020-10-23
5788,1647,Credit,175834.38,Closed,2021-03-10
5789,4553,Credit,33377.18,Closed,2024-02-26
5790,2711,Savings,412413.43,Dormant,2018-03-03
5791,4543,Savings,145770.42,Dormant,2017-02-06
5792,4288,Credit,3174.66,Active,2023-09-17
5793,4537,Current,4798.61,Dormant,2019-11-06
5794,3015,Savings,47775.12,Closed,2025-08-16
5795,3913,Current,430826.88,Dormant,2017-07-06
5796,4723,Credit,192605.76,Active,2020-05-31
5797,3233,Current,261623.24,Dormant,2022-01-30
5798,289,Current,364032.85,Active,2017-06-10
5799,4033,Credit,116710.18,Dormant,2019-10-29
5800,4865,Current,373212.64,Dormant,2021-03-28
5801,4106,Savings,338182.51,Closed,2025-01-19
5802,2567,Credit,331169.94,Closed,2024-02-13
5803,2403,Credit,31102.05,Active,2017-06-10
5804,175,Savings,303410.31,Closed,2021-11-13
5805,1868,Savings,211127.93,Closed,2020-05-27
5806,4398,Current,259719.06,Closed,2016-09-13
5807,3502,Savings,70845.62,Closed,2017-02-11
5808,2427,Current,170496.78,Dormant,2024-03-02
5809,3300,Savings,156437.39,Dormant,2019-03-14
5810,930,Current,327386.41,Closed,2016-07-27
5811,4737,Current,189253.04,Active,2016-11-30
5812,3246,Current,199312.61,Dormant,2022-01-30
5813,2149,Current,464862.32,Closed,2025-05-05
5814,3691,Savings,332797.71,Active,2022-06-29
5815,91,Credit,183965.08,Closed,2017-09-17
5816,3515,Current,387052.85,Active,2025-02-11
5817,330,Current,494652.52,Active,2023-12-08
5818,3214,Credit,460871.43,Dormant,2020-02-01
5819,1188,Current,100786.92,Closed,2023-10-28
5820,4759,Credit,252116.3,Active,2018-11-18
5821,198,Credit,220607.11,Active,2020-08-02
5822,2280,Savings,406644.2,Active,2025-05-25
5823,1120,Credit,445204.49,Dormant,2019-02-24
5824,2396,Savings,122358.04,Active,2017-11-02
5825,3748,Savings,479345.05,Closed,2022-01-01
5826,561,Credit,335348.84,Active,2023-01-23
5827,734,Credit,465320.82,Active,2018-09-17
5828,2294,Savings,7067.97,Closed,2017-06-06
5829,215,Savings,283890.77,Closed,2025-06-01
5830,3511,Credit,334221.76,Dormant,2025-02-20
5831,2299,Savings,327519.94,Dormant,2024-03-24
5832,4620,Credit,63829.57,Active,2017-10-28
5833,4924,Savings,417552.13,Active,2017-04-01
5834,1489,Savings,32590.25,Dormant,2018-06-10
5835,3689,Savings,23127.68,Dormant,2024-08-28
5836,3770,Savings,212401.85,Active,2015-11-22
5837,1043,Current,29965.46,Dormant,2022-05-31
5838,3425,Current,118665.14,Dormant,2024-01-05
5839,1189,Current,60882.3,Dormant,2016-11-17
5840,1612,Credit,53645.72,Closed,2019-03-08
5841,4754,Credit,242643.81,Active,2024-06-08
5842,4893,Current,108026.38,Dormant,2023-06-06
5843,1130,Savings,106185.8,Closed,2016-03-16
5844,2674,Savings,225292.17,Dormant,2020-07-06
5845,413,Current,276064.34,Dormant,2020-03-02
5846,302,Current,345487.91,Dormant,2015-12-25
5847,1546,Credit,84615.08,Dormant,2016-03-08
5848,2849,Current,181267.8,Closed,2017-05-12
5849,4143,Credit,12118.64,Closed,2020-02-29
5850,669,Credit,224414.6,Closed,2018-10-03
5851,4439,Current,82723.69,Active,2020-02-06
5852,1860,Credit,220015.82,Dormant,2019-06-29
5853,3614,Savings,455247.09,Closed,2023-01-04
5854,2070,Current,434811.91,Dormant,2021-06-30
5855,2854,Savings,287918.17,Closed,2025-01-05
5856,3929,Credit,245518.73,Closed,2020-11-17
5857,67,Credit,344801.06,Closed,2020-11-11
5858,2455,Credit,422501.6,Active,2022-10-21
5859,1355,Credit,115119.26,Dormant,2017-01-07
5860,1294,Credit,153735.64,Active,2020-09-30
5861,2134,Savings,286862.79,Active,2019-03-09
5862,2859,Current,336878.06,Active,2023-04-25
5863,1567,Credit,130768.13,Active,2022-06-23
5864,2707,Savings,53995.37,Closed,2019-06-06
5865,2556,Current,102511.11,Dormant,2018-08-01
5866,816,Current,269247.52,Active,2019-08-11
5867,4359,Current,375225.13,Closed,2022-11-12
5868,2777,Credit,401756.6,Closed,2016-10-17
5869,1581,Current,76774.87,Dormant,2025-05-11
5870,1105,Savings,289911.44,Active,2017-08-12
5871,3219,Savings,133285.44,Dormant,2017-09-11
5872,4770,Current,88376.93,Active,2025-08-10
5873,2924,Savings,298239.4,Closed,2018-11-18
5874,3207,Credit,243803.36,Active,2021-09-27
5875,4008,Credit,390352.96,Active,2025-04-05
5876,2840,Credit,182620.88,Dormant,2024-02-18
5877,4134,Current,150696.15,Dormant,2017-05-03
5878,2911,Credit,379012.32,Closed,2018-12-09
5879,3,Current,194316.51,Dormant,2023-05-28
5880,3110,Savings,196008.35,Closed,2022-07-02
5881,516,Credit,3173.9,Closed,2022-05-13
5882,2301,Current,96188.41,Closed,2022-01-06
5883,2883,Savings,485471.26,Closed,2021-09-07
5884,3402,Credit,342842.87,Dormant,2017-01-20
5885,1588,Savings,2430.42,Dormant,2019-02-26
5886,4430,Current,42305.86,Dormant,2023-01-29
5887,1284,Current,443227.78,Dormant,2023-12-20
5888,672,Current,444781.98,Dormant,2025-05-08
5889,4355,Savings,57446.97,Dormant,2024-05-20
5890,3503,Savings,26442.34,Active,2022-07-26
5891,974,Savings,229608.97,Active,2022-08-18
5892,2305,Current,53334.0,Closed,2025-06-13
5893,779,Credit,454693.97,Dormant,2021-03-28
5894,2242,Credit,195138.43,Closed,2022-11-30
5895,1175,Savings,298766.1,Closed,2021-03-16
5896,2883,Savings,357659.23,Dormant,2022-08-27
